0,123025,86.29743747331378
0,147073,75.70136039199522
0,175835,87.66516357385063
0,180037,85.57432848016461
0,192496,87.28355796075293
0,507010,84.72612285450725
0,450906,92.21955225095274
1,137915,91.799804093361
1,175835,91.74955429861481
1,325346,91.82853346304175
1,459622,91.4641273189046
1,10843,91.70086356056586
1,46539,91.96103596416691
1,46759,92.11039528436558
1,47888,90.64868116136061
1,70896,92.74231490431619
1,75757,91.45690578017343
1,95689,90.8342146577564
1,129462,91.08998793143545
1,140118,92.05073952213164
1,158948,93.76851971675988
1,173301,90.98999184513069
1,176588,91.87064442755148
1,182140,92.1160425683137
1,189820,91.57644615114224
1,222533,91.38159400402513
1,235250,91.52752852549612
1,237610,90.53505223596005
1,325936,93.03466135865813
1,327881,91.46788772475085
1,371598,92.74623426745123
1,393059,82.63181571743428
1,408557,84.74609567223858
1,425182,94.09319114032274
1,428598,92.17238844956721
1,477870,91.22592090047463
1,491757,89.61703914709726
1,517718,94.94618780621268
1,543790,93.3875122566375
1,556366,94.89610394978895
1,556458,90.71329863690502
1,569179,92.84066241586059
1,583222,89.89487963770475
2,115200,70.66417793330507
2,176889,70.66417793330507
2,456895,70.66417793330507
2,29323,70.66417793330507
2,268555,70.66417793330507
2,488564,70.66417793330507
2,27499,70.66417793330507
2,16249,70.66417793330507
2,217921,70.66417793330507
2,557544,70.66417793330507
2,602243,70.66417793330507
3,21931,70.66417793330507
3,173094,70.66417793330507
3,432968,70.66417793330507
4,41693,71.22485381538998
4,136867,79.37434620258894
4,493655,71.64385938489991
4,541988,67.63513986762618
4,583090,61.030584522649086
4,283576,43.07431750846385
4,604863,91.40778209281868
4,233263,74.62325427355752
4,517860,75.04803491293437
4,618051,89.24330206998084
4,526178,65.06587511064932
4,452968,70.66417793330507
4,406596,72.80675591705011
4,434897,70.18424884152932
4,621208,78.11803983721929
4,294536,62.72009670827965
4,185593,69.0551564319792
4,289148,69.36279725348454
4,296928,91.54803117578506
4,336296,70.66417793330507
4,54506,63.35726938944124
4,204005,70.88771074962489
4,487577,72.72373363049226
4,60120,85.78757925589991
4,464977,70.95859427296449
4,197126,79.77893408221637
4,94745,70.60588248241446
4,492603,81.78186501901499
4,461012,70.66417793330507
4,615774,70.21841970391498
4,215845,70.66417793330507
4,434455,73.26727825856086
4,1785,73.85231652292666
4,141286,76.93606405136262
4,462759,70.66417793330507
4,522336,62.05391414736671
4,250270,66.11001681353969
4,88523,48.1976057089997
4,267846,71.4899590330282
4,569447,57.53426685728295
4,44035,71.44580433479051
4,85795,57.445143279026425
4,180768,90.70320683193033
4,563449,75.09552009375642
4,174837,92.61997138252147
4,567655,70.71942984983849
4,521818,45.93505985657842
4,194118,70.66417793330507
4,308414,68.1112196868417
4,239592,70.66417793330507
4,294951,61.11001096818868
4,313340,75.95183218578597
4,553664,79.69820752003437
4,553257,76.95940132254509
4,191936,72.54475505497632
4,312845,66.97758734285864
4,320895,69.98565814763366
4,369282,72.03735366349451
4,10669,59.01955709860468
4,144114,74.99936431294368
4,53898,89.25687919298281
4,374484,64.9570909751165
4,206975,63.1394418070579
4,413919,44.78665603402445
4,136075,76.7725588010019
4,91904,70.66417793330507
4,48668,73.32470365330032
4,158666,70.66417793330507
4,132081,70.66417793330507
4,135864,76.80650477435941
4,373124,73.93336892324488
4,614131,79.78046197546911
4,551307,70.66417793330507
4,220090,67.49715559852784
4,245449,70.66417793330507
4,179672,70.66417793330507
4,517703,70.52473356212826
4,274787,76.34755850016194
4,592141,68.85234686274754
4,404659,90.03120757527734
4,541394,61.328572966055404
4,548750,79.930200111027
4,306057,67.1980787793148
4,483649,70.66417793330507
4,83208,61.87887906550459
4,149616,74.27860150819076
4,551350,62.07782120423509
4,71477,67.31165436167178
4,137571,70.66417793330507
4,360153,70.66417793330507
4,544071,44.47407670509729
4,301941,70.66417793330507
4,533654,74.02857617522797
4,159688,67.11588305789746
4,838,68.83767742083731
4,28621,65.18725030187949
4,355727,59.54191066539531
4,586428,99.1624425138371
4,229311,81.83540406711643
4,502352,69.9769253714505
4,387396,60.96485987903616
4,491124,85.69776714513557
4,534444,59.75403000976645
4,606573,70.66417793330507
4,597811,89.06841692881567
4,455400,56.3277772525323
5,22757,57.22956206784579
5,131263,56.99127821465208
5,277277,55.42921363095971
5,325346,58.07068628447513
5,600770,58.38856462132838
5,121743,51.31059099006421
5,489371,55.410929722028904
5,541988,54.83194465209854
5,198529,62.68424610825274
5,617797,25.497805292124877
5,100311,38.41807677674795
5,157891,48.154717275170725
5,174851,59.22320877837235
5,171626,30.016512988936938
5,269261,25.28344593809685
5,270234,58.10125915758189
5,430552,39.934305533415575
5,613227,52.11630390696647
5,381916,40.275279193523254
5,569455,56.52311733447911
5,254300,35.048926423636566
5,520990,42.00743145980841
5,384981,30.71715364603975
5,26333,48.3997252854602
5,212016,52.0256895126967
5,226515,37.864409420324996
5,517526,50.319681145483614
5,139648,43.80653274806087
5,377794,47.137351435041865
5,423207,26.887775681849114
5,128050,49.92660465706079
5,304969,47.69525094140665
5,382109,49.87660564959251
5,393040,47.856579206944176
5,141568,42.11979739589684
5,265221,70.66417793330507
5,273475,39.86191335542229
5,461309,70.66417793330507
5,550445,57.464296895049266
5,56247,50.52441666925238
5,162422,70.66417793330507
5,394357,55.930651181450585
5,509945,51.49552563855881
5,336824,47.81560468758789
5,448639,59.541619729332695
5,172274,61.54236605958313
6,459622,83.13044132291108
6,142979,81.68383612092946
6,186098,83.23915350887596
6,259552,81.95056465667071
6,275261,81.10507885297389
6,11059,84.70318586219972
6,432968,79.48403529675811
6,253653,75.41461234212457
6,416992,67.34266043141321
6,441763,92.5231917833533
6,537293,78.0527248854664
6,244770,51.554676528404904
6,611203,72.88866613153063
6,346457,76.5947928693243
6,494084,60.79698984990516
6,1789,70.66417793330507
6,305770,70.66417793330507
7,22757,80.4878201502036
7,235966,80.7629872227374
7,558154,80.81857127540356
7,461379,97.33944627897264
8,22757,74.66537668113124
8,210226,90.30051273297615
8,270248,95.98665198474123
8,423102,99.22683267058213
8,267846,100.0
8,97517,100.0
8,535864,94.51715429386586
8,603112,100.0
8,240422,64.96632240682533
8,423702,70.66417793330507
9,230673,88.40514253870703
9,297989,88.69814622281713
9,85012,76.57335969384451
9,120443,79.08744281853302
9,419748,79.7503951959844
9,370371,79.99514758390116
9,385552,89.65886900138327
10,180171,86.32304847153729
10,78755,82.04959495246551
10,211628,78.52483977840026
10,289037,75.91862277183884
11,477555,70.66417793330507
11,195609,70.66417793330507
12,428105,70.66417793330507
12,65355,70.66417793330507
12,81997,70.66417793330507
12,296753,70.66417793330507
12,520167,70.66417793330507
12,512326,70.66417793330507
12,585027,70.66417793330507
12,144639,70.66417793330507
12,307197,70.66417793330507
13,34947,70.66417793330507
13,112273,70.66417793330507
13,180171,70.66417793330507
13,185665,70.66417793330507
13,196852,70.66417793330507
13,235966,70.66417793330507
13,324045,70.66417793330507
13,397620,70.66417793330507
13,453396,70.66417793330507
13,490684,70.66417793330507
13,491757,70.66417793330507
14,147073,63.86498693251532
14,196323,59.28097987744345
14,259925,31.252590925714166
14,184600,73.25620890719603
14,568420,52.605548308371155
14,167701,70.66417793330507
14,264049,70.66417793330507
14,11517,70.66417793330507
14,510009,70.66417793330507
14,540502,70.66417793330507
14,403184,35.853177332028
14,598132,70.66417793330507
14,66819,30.12337164750958
14,297391,64.70872518286312
14,604120,70.66417793330507
14,374513,70.66417793330507
14,313893,54.533587967191444
14,588392,62.02213707960834
14,492613,41.93841710571217
14,401367,70.66417793330507
14,65205,70.66417793330507
14,165763,70.66417793330507
14,2901,70.66417793330507
14,551361,51.34199982050718
14,130314,70.66417793330507
14,178471,70.66417793330507
14,472247,70.66417793330507
14,517419,70.66417793330507
14,215856,70.66417793330507
15,131263,83.57924578447353
15,452599,78.04859943607569
15,390355,74.49660542139283
15,378073,72.66314141414992
15,613227,87.07502617529093
15,335691,65.61852707138223
15,427277,76.56835117659449
15,239126,78.16378917623506
15,334161,62.539400620679096
15,31260,83.65293779563474
15,224226,83.71851776667421
15,3610,70.66417793330507
15,586616,94.40593733785184
15,199317,74.39449587836765
15,276316,70.66417793330507
15,410334,98.44755244755245
16,120328,77.17244432703299
16,208031,93.6067652735143
16,224051,88.78431594815362
16,325936,88.52839120349121
16,440749,93.38979058018265
16,434455,78.13835332339346
16,622325,80.75235615071831
16,489154,77.20482499898885
16,478414,82.1227974395381
16,137050,86.97105545344448
16,523672,74.74875299097869
16,624662,70.51201955724568
16,217506,66.84342452161243
16,507237,79.88315877728597
16,401347,81.40324942784315
17,46539,92.76819509396223
17,136867,93.10315105469306
17,189820,92.22044922200821
17,210226,91.61537184442139
17,224051,91.29269022557084
17,428598,93.58785827400565
17,217506,89.6193063733895
17,498795,95.11419182847457
18,222533,72.32424572087142
18,393059,73.69743942777271
18,436056,80.13291375571664
18,454436,78.92823084067926
18,540934,79.09205325068557
18,543790,78.94442178325244
18,155522,48.42961128215171
18,257158,64.51487942336135
18,385552,74.04532432514286
18,475026,63.939787898652895
18,189577,76.77407459648299
18,244103,68.50781318721347
18,414832,80.94980670966962
18,302202,70.66417793330507
18,109227,70.66417793330507
18,98085,70.53677866966926
19,2255,89.43202481813074
19,19106,90.13999203329683
19,259552,91.79107356188138
19,349250,91.93031536538759
19,466895,91.17143303752113
19,257158,79.372467438784
19,242331,87.33665273352645
20,175835,92.06861884917137
20,9101,92.35993058148438
20,357972,88.91211516182403
20,74968,91.60299385737102
21,497792,84.91577999184257
21,40476,87.8441918610871
21,189820,92.57026465469158
21,457583,89.16452539054562
21,434567,86.89760099889376
21,159688,74.15590543793441
21,589869,88.2325510202836
21,471460,70.66417793330507
21,544994,88.05018186500145
21,622250,70.66417793330507
21,504185,83.79028902520265
21,531860,90.42553191489363
21,491236,70.66417793330507
21,185112,70.66417793330507
21,532703,94.22029464681796
21,43570,86.2162137705779
21,127196,60.80686018850207
21,488988,92.59654949812509
21,29753,63.97329044167384
21,16695,88.92991318935526
21,65358,97.47019209978131
21,345251,92.55563994562989
21,554299,83.77886501438309
21,48827,70.66417793330507
21,190823,70.66417793330507
21,392795,92.16118007173574
21,447853,77.44704240466965
21,95032,58.4115646409124
22,61720,91.03486155653029
22,197860,90.42763818903883
22,251407,94.83980145287197
23,56437,87.13806266800728
23,172176,91.18326770078295
23,595659,61.273763791006516
23,305169,90.71653150345422
23,470980,90.43856579111429
23,46484,98.25809166353804
23,262752,88.61553588621146
23,525971,67.00279667282743
24,22757,75.22374967851158
24,147073,71.62599528685757
24,600770,77.64883573595672
24,325936,78.42585398576394
24,423102,77.71981380812193
24,451800,73.3897225795344
24,490754,79.23499705249657
24,503258,77.55459302976458
24,569179,68.99866393588047
24,406596,70.93497731678005
24,357972,71.46126377757216
24,166998,73.45475966414233
24,119236,70.74475638634429
24,411221,72.33233246862837
24,268443,66.4685982661549
24,509972,64.11988486931453
24,218775,80.84421200295623
24,79761,39.19058608287286
24,187205,70.66417793330507
25,359811,93.15622193612802
25,528166,80.89394259735391
26,34525,92.28099699223516
26,112642,88.16740330454037
26,180171,90.8127977332197
26,144592,82.37201363995817
26,370371,82.53966983709361
26,166998,91.37809831845765
26,34812,90.40549014074368
27,56437,92.80173438150351
27,617405,82.0602868488308
27,624626,92.56361674506383
27,60117,82.74279789986208
27,434455,87.88239870286135
27,433933,87.31525474226318
27,206975,81.4744380902865
27,141590,100.0
27,597811,87.2159821555717
27,535864,87.91050914595591
27,603439,88.7905045180355
27,478414,82.00080151377644
27,262752,95.10202101231191
27,247304,92.86122751675833
27,309662,79.93846453284517
27,466031,89.56375909099194
27,491842,88.68623450519318
27,616015,70.66417793330507
27,16672,89.97582441185922
27,427524,92.20459663962579
27,617539,94.77292010558244
27,146103,70.66417793330507
27,263582,100.0
27,136135,70.66417793330507
27,181801,88.71349466619424
27,501784,95.48482840056003
27,318571,94.88087942400738
27,536987,70.66417793330507
27,620068,70.66417793330507
27,484898,94.13920813667967
27,551631,81.65393187879899
27,120206,70.66417793330507
27,382117,91.77089451092299
27,485754,85.83738986163608
27,496426,70.66417793330507
27,458419,70.66417793330507
27,130201,92.02978424312937
27,366599,88.62878004326242
27,169942,77.46173562585207
27,460189,83.8219130962641
27,416032,100.0
27,111218,80.75285818762569
27,51137,80.51517489930546
27,569554,79.03184881249568
27,69294,79.20821695837074
27,50122,84.61884695656909
27,500545,91.53014926285307
27,459826,70.66417793330507
28,21931,70.66417793330507
28,55629,70.66417793330507
28,418175,70.66417793330507
28,491417,70.66417793330507
29,136867,69.77588175275177
29,213829,57.84669259249689
29,270248,59.034210936286506
29,492607,56.510332285985356
29,528144,58.061459070691484
29,141286,68.45670632805594
29,166998,56.46909500086585
29,610727,55.852393675749894
29,96467,63.03146743879542
29,345747,58.75312127944063
29,306909,39.4479655595085
29,94956,59.65977413514984
29,318034,58.427548125317756
29,386726,36.86092919463306
29,204189,44.2098742243315
